row_id,order_id,product_id,sales,profit
26767,13574,125,5049.67,108.11
26768,17029,104,805.5,285.59
26769,14084,101,269.73,67.26
26770,11916,105,1796.34,396.79
26771,11587,102,537.41,3.73
26772,12702,119,9954.58,126.44
26773,11884,119,1546.62,126.9
26774,12719,104,421.62,178.74
26775,13318,115,245.95,49.88
26776,17493,105,553.38,1.08
26777,11143,117,3877.24,1097.09
26778,11928,102,152.7,32.8
26779,10042,109,1784.78,778.32
26780,17753,106,413.64,1.07
26781,12993,105,316.23,77.85
26782,15514,101,3523.66,887.23
26783,11120,125,1926.93,811.21
26784,13157,105,181.4,75.2
26785,15882,109,19322.49,5199.36
26786,11120,108,1008.79,-51.25
26787,17716,102,1150.05,418.09
26788,14918,123,11299.81,2497.96
26789,15464,107,6883.85,2117.17
26790,11503,109,5304.21,1705.7
26791,10732,101,5276.5,2008.07
26792,17204,121,13186.71,3140.07
26793,13789,118,9174.35,2063.31
26794,17864,103,624.54,184.52
26795,15469,117,1095.11,368.68
26796,14237,103,592.35,-31.85
26797,19359,112,269.52,47.4
26798,14019,113,1093.76,-25.51
26799,17076,112,5848.6,-489.75
26800,18829,102,3125.04,-51.11
26801,10446,114,723.31,69.53
26802,17904,103,61822.83,21172.83
26803,11135,105,103.71,3.49
26804,16533,101,1347.39,-73.06
26805,11807,102,246.95,-5.35
26806,17819,112,112545.54,13177.8
26807,11048,102,1386.32,-60.54
26808,17383,103,4857.86,1572.05
26809,14544,101,772.47,-55.21
26810,12521,105,9600.89,443.39
26811,10673,125,1934.8,167.29
26812,11395,112,1747.9,39.81
26813,14553,101,6122.31,1027.94
26814,19509,101,544.53,95.74
26815,17093,103,17149.06,1896.67
26816,12151,104,764.0,130.04
26817,18463,109,4524.17,41.66
26818,14270,124,1553.33,316.52
26819,10747,112,5866.32,287.26
26820,16161,104,202.65,50.84
26821,19625,122,84514.52,31247.44
26822,19461,109,5573.15,2392.34
26823,17901,105,2871.76,463.85
26824,19624,107,1043.66,289.22
26825,10819,124,1565.47,676.04
26826,11432,105,660.37,188.88
26827,18300,119,1978.54,-165.89
26828,14238,113,1093.32,-77.46
26829,11425,123,2411.14,-201.53
26830,16967,119,2166.93,803.1
26831,14146,102,7037.87,1170.01
26832,16132,111,34057.54,14970.78
26833,12579,119,1673.42,-88.96
26834,10300,111,181645.43,33706.72
26835,18198,125,4055.73,-273.59
26836,15091,125,567.54,107.91
26837,19860,123,6119.84,-192.27
26838,13904,103,9768.84,2685.97
26839,16432,101,286.5,99.85
26840,15289,102,1311.64,451.98
26841,12999,106,3016.77,1067.38
26842,15278,119,23471.72,4284.54
26843,17150,102,759.38,303.75
26844,13198,103,64003.52,-1809.47
26845,19612,107,7756.19,1232.27
26846,15944,105,2204.77,823.55
26847,14586,110,32819.55,12204.9
26848,16241,124,23686.67,-1654.21
26849,11488,103,70050.22,18092.8
26850,16582,112,28375.87,3086.51
26851,10080,109,21479.72,-1527.97
26852,19707,105,4619.13,1636.21
26853,15608,118,138.48,46.17
26854,14910,103,2608.18,243.6
26855,10821,102,132.84,46.14
26856,19771,103,63234.69,-487.71
26857,15631,101,1412.78,387.63
26858,15448,108,1848.31,-8.51
26859,14581,105,3781.35,1163.11
26860,12246,101,656.76,283.41
26861,18784,110,1461.02,642.06
26862,11112,123,5154.11,1384.88
26863,14614,113,97124.79,6850.25
26864,14830,120,5711.49,-197.31
26865,10548,101,3107.94,1311.34
26866,17366,101,6244.25,370.62
26867,11472,105,1206.4,40.77
26868,11260,115,286.15,87.53
26869,14230,101,62987.66,4164.29
26870,11327,116,4538.54,1754.41
26871,14952,109,9698.53,-326.18
26872,15211,102,190.06,50.12
26873,19944,105,312.46,70.07
26874,12032,101,3258.32,566.27
26875,15776,112,33808.82,13190.94
26876,15497,120,4481.76,220.8
26877,15156,114,905.51,257.81
26878,15348,105,28178.5,1149.48
26879,15562,101,4757.93,795.05
26880,19308,103,604.27,193.99
26881,16201,109,2307.32,55.29
26882,12345,109,2674.23,-181.22
26883,15967,119,137961.88,33110.6
26884,13365,107,87236.98,23824.54
26885,12701,119,132.92,31.95
26886,14466,101,4641.44,1856.56
26887,18653,121,61839.17,7390.07
26888,16601,117,4235.19,-196.0
26889,14830,120,6249.55,2274.84
26890,15005,110,15591.0,-1161.13
26891,11614,118,1677.59,57.61
26892,13640,101,213.05,11.52
26893,10936,102,76434.76,12674.89
26894,18689,114,2295.19,-35.6
26895,14555,116,2860.74,-120.83
26896,12605,109,2961.63,-8.81
26897,17823,105,692.34,20.56
26898,17200,118,4147.25,448.48
26899,18141,112,67236.89,-4639.23
26900,18850,116,1023.71,128.94
26901,15366,125,6955.79,-379.24
26902,14723,102,6884.6,-167.61
26903,11705,122,742.72,-43.42
26904,15351,102,143.35,18.39
26905,12501,110,5139.71,912.44
26906,12638,107,3604.65,-227.42
26907,10956,101,11017.71,4784.71
26908,19278,105,91070.0,-1919.67
26909,15169,101,104.0,27.0
26910,14291,101,15449.55,3398.22
26911,16072,116,1920.21,435.65
26912,19475,125,3396.28,1062.89
26913,14806,102,134634.07,-4722.94
26914,12955,124,341.75,54.59
26915,15399,121,2426.32,167.51
26916,16989,105,117.42,-11.14
26917,12595,120,8795.77,1291.69
26918,18887,109,2196.51,956.84
26919,12201,101,775.25,240.91
26920,15495,101,868.63,78.13
26921,12680,102,377.85,82.93
26922,14428,111,66757.44,19481.42
26923,11531,119,21605.16,2960.65
26924,14042,105,40156.18,-507.04
26925,10029,103,48021.64,1978.09
26926,11411,102,1318.45,132.09
26927,11643,109,24833.06,8943.83
26928,12099,111,86838.86,-4534.41
26929,19342,121,479.63,118.51
26930,17138,113,3785.35,1148.25
26931,15945,117,144.23,54.77
26932,13474,109,132714.83,12868.92
26933,14525,105,4547.12,1818.56
26934,11035,101,1785.41,734.54
26935,10752,101,376.07,124.42
26936,10043,102,1577.58,-93.62
26937,13591,118,1372.48,223.3
26938,15428,125,933.12,-24.09
26939,19563,108,527.3,50.38
26940,17891,101,1704.9,625.09
26941,18265,119,7795.77,3195.25
26942,10700,108,141188.13,33599.33
26943,14136,123,107137.68,9750.26
26944,12183,110,10507.32,4154.91
26945,12142,106,522.26,-11.68
26946,14741,103,2007.83,640.15
26947,19752,110,532.98,179.27
26948,13601,101,192.8,49.23
26949,10110,117,9059.51,-882.24
26950,10667,105,1744.07,397.43
26951,10179,112,11706.0,4809.98
26952,10744,105,1208.21,138.29
26953,13639,110,104.95,32.78
26954,13483,101,2323.11,971.64
26955,14907,109,683.24,119.27
26956,18500,116,149.11,30.62
26957,12463,123,1515.44,-30.43
26958,11236,105,26002.83,3281.64
26959,11805,123,1762.77,239.47
26960,19843,117,558.76,227.0
26961,12491,119,2283.76,866.76
26962,19610,112,10819.99,4584.79
26963,12400,119,14017.88,5532.26
26964,18252,108,27174.2,6327.64
26965,11146,118,2972.96,664.27
26966,12983,105,2071.36,210.02
26967,10002,101,117.98,30.46
26968,12365,105,1419.23,-86.27
26969,12061,102,1387.68,498.4
26970,10480,101,173.92,54.46
26971,11222,117,5393.52,2268.33
26972,19662,111,11340.21,-798.83
26973,10623,105,1315.54,233.66
26974,19730,108,62537.29,1426.36
26975,11390,103,92622.49,19572.68
26976,18092,124,823.72,-71.44
26977,16380,102,324.3,-31.89
26978,12165,103,79539.03,32809.15
26979,15871,104,2182.41,200.87
26980,10107,116,1799.08,298.53
26981,16797,125,92554.19,24041.12
26982,12491,117,1525.08,600.42
26983,14915,105,1170.39,130.03
26984,16775,101,3754.27,197.54
26985,17431,108,320.79,-28.04
26986,11621,105,53803.6,2309.91
26987,10168,116,1728.39,-59.01
26988,15483,119,16893.64,479.73
26989,19069,105,969.56,86.0
26990,14165,109,9867.72,3631.27
26991,18873,118,936.69,254.61
26992,18308,120,3367.25,1098.98
26993,12854,105,7745.21,-135.19
26994,17410,117,355.17,16.88
26995,14526,111,54278.95,7947.05
26996,11544,120,104.02,5.28
26997,11675,109,512.51,61.57
26998,14381,120,5816.36,828.13
26999,13334,115,1011.58,384.01
27000,19555,102,409.26,0.39
27001,10058,104,923.97,195.65
27002,10362,120,1427.94,110.87
27003,17755,105,6777.19,85.03
27004,13186,105,1008.05,288.32
27005,16635,102,6108.97,2090.36
27006,13685,101,102.63,-8.37
27007,14564,107,2700.92,764.45
27008,12187,108,22871.12,-911.84
27009,11662,117,1431.35,424.2
27010,10665,113,2988.56,391.86
27011,13355,105,1785.11,673.82
27012,17138,114,2899.26,872.37
27013,12035,116,7649.7,-711.11
27014,19924,101,156.56,-8.58
27015,17213,109,5745.0,-26.67
27016,18884,101,33981.13,5767.29
27017,17745,109,12664.71,4865.48
27018,14150,121,155359.4,30508.47
27019,12522,102,402.5,-27.12
27020,10337,105,674.55,-42.19
27021,17870,109,127192.11,52473.1
27022,18900,102,2216.48,652.95
27023,18072,105,861.19,116.75
27024,17787,102,6808.01,2470.28
27025,19256,103,1727.29,-138.14
27026,17755,111,1297.92,533.3
27027,10388,125,9578.94,2393.55
27028,14777,101,1412.6,188.08
27029,14986,102,309.0,65.86
27030,15395,101,593.02,102.23
27031,14779,108,69516.37,26034.84
27032,12665,102,954.64,168.97
27033,19887,102,8940.58,-691.02
27034,15956,105,586.71,164.77
27035,16515,110,684.64,41.02
27036,14531,109,973.4,214.44
27037,15379,119,26255.16,9479.82
27038,16209,119,883.77,373.34
27039,12517,102,127492.6,32671.08
27040,18382,102,3624.75,1502.13
27041,11688,105,17957.47,4871.98
27042,18998,112,4459.28,1459.25
27043,14259,118,1485.04,180.39
27044,16270,106,140.72,-3.16
27045,18383,115,931.97,-18.23
27046,10533,111,914.59,260.08
27047,13276,103,12106.21,2445.19
27048,17265,116,2518.54,-120.16
27049,11537,113,314.76,28.4
27050,19889,119,3284.06,1131.26
27051,18061,101,1104.71,31.06
27052,13845,114,1791.3,638.52
27053,19996,106,259.61,70.65
27054,19850,114,1956.31,69.32
27055,13548,101,8098.41,1255.91
27056,11620,119,34061.59,15117.02
27057,12065,105,1132.2,497.82
27058,12593,102,761.91,77.58
27059,13769,120,1646.8,701.47
27060,12338,120,2686.54,484.65
27061,17700,121,1576.17,641.11
27062,19140,102,4347.39,1011.63
27063,12119,114,3018.33,513.1
27064,17163,105,990.92,90.09
27065,17950,121,5424.54,366.78
27066,17054,106,2830.74,857.56
27067,18641,122,1130.77,425.16
27068,15242,119,1776.04,639.17
27069,10594,105,111.69,40.46
27070,12679,104,164.43,29.86
27071,10540,121,840.98,349.62
27072,15244,105,2624.4,-98.44
27073,18459,101,694.23,45.17
27074,14439,119,131695.06,49075.06
27075,18755,112,3938.55,1710.36
27076,11903,109,485.61,175.08
27077,16539,105,1682.88,636.59
27078,17320,102,1232.3,233.16
27079,17197,109,13052.02,-528.31
27080,15527,102,7947.61,985.63
27081,17138,108,343.17,-20.05
27082,18544,101,244.22,13.14
27083,19058,102,555.19,-19.66
27084,13512,122,97620.14,11366.18
27085,11512,101,3983.62,611.97
27086,17996,105,1228.91,149.75
27087,10839,122,2329.81,1029.03
27088,19056,105,1722.07,21.66
27089,16305,101,4828.67,-338.68
27090,10226,101,124.18,-3.24
27091,14176,111,139.99,-9.16
27092,15809,102,8372.89,3401.41
27093,18564,101,612.95,172.92
27094,12386,112,6077.15,-396.1
27095,16499,102,463.89,18.08
27096,12433,103,3594.79,1320.39
27097,16353,105,599.17,199.36
27098,14524,104,1721.14,-127.73
27099,17384,110,10312.78,1254.05
27100,10228,108,1156.04,94.98
27101,15259,120,4567.2,347.1
27102,13632,103,1611.0,334.84
27103,19163,101,4553.05,-293.48
27104,13504,118,283.81,61.02
27105,17580,109,10837.15,3627.44
27106,16809,101,576.34,67.3
27107,14117,101,2843.39,581.52
27108,11482,105,2511.86,67.13
27109,15204,109,874.68,125.66
27110,11596,103,17862.4,577.59
27111,11913,124,31625.23,3406.49
27112,14365,101,1732.14,679.49
27113,16138,102,894.47,93.88
27114,16298,116,33308.3,6006.49
27115,18065,101,25875.39,8042.73
27116,13015,102,11578.81,2015.75
27117,13837,101,1140.95,491.44
27118,13884,115,613.58,243.68
27119,14656,116,142.34,39.48
27120,11542,110,86489.51,37165.7
27121,17925,102,2461.05,148.09
27122,17696,105,3691.34,970.55
27123,16801,102,1198.48,29.51
27124,16414,119,5042.56,199.8
27125,15950,101,684.11,61.39
27126,10515,122,4267.37,1842.64
27127,14943,121,51043.42,10655.57
27128,16552,111,23842.89,2250.08
27129,11239,109,1192.4,387.11
27130,18910,101,222.44,87.38
27131,18670,124,6413.13,2266.21
27132,19611,108,16417.98,48.49
27133,14397,101,2117.51,35.11
27134,11567,120,5923.76,-159.5
27135,14977,113,113.51,20.77
27136,16128,101,605.32,200.63
27137,17459,109,88128.0,21400.27
27138,17579,106,21874.32,1178.04
27139,11580,114,2626.23,963.94
27140,19305,101,1612.21,58.85
27141,11292,102,4190.48,48.8
27142,18225,118,6379.63,-383.87
27143,13126,105,3251.27,860.4
27144,16341,124,65327.3,13350.97
27145,15217,120,783.36,91.08
27146,19529,105,116740.68,46063.62
27147,14632,110,113581.01,22690.01
27148,10915,110,18131.34,6193.57
27149,15036,108,10633.38,43.25
27150,19094,111,1650.84,-95.69
27151,17128,103,5617.16,268.73
27152,13235,121,9894.33,296.54
27153,16324,120,2023.08,341.17
27154,19523,109,1043.97,268.73
27155,18631,114,2398.54,597.75
27156,16095,105,586.16,80.81
27157,10130,105,412.02,-34.09
27158,17262,122,4748.44,925.52
27159,15901,119,613.66,107.4
27160,16769,121,149715.26,255.3
27161,14694,105,515.01,71.5
27162,15411,102,301.84,92.86
27163,13421,120,907.99,177.08
27164,14329,102,9995.25,-265.43
27165,14746,118,997.02,267.03
27166,19789,111,2132.3,534.01
27167,10452,103,5084.78,477.38
27168,15639,101,778.33,209.33
27169,12502,105,160.51,58.84
27170,13661,106,1708.72,389.27
27171,10539,101,19191.05,-1693.82
27172,19471,105,335.48,61.75
27173,13673,109,10849.62,3361.35
27174,19571,109,102477.74,42833.8
27175,17172,101,540.6,55.35
27176,18854,106,953.54,195.14
27177,19006,106,6216.2,-526.88
27178,18546,107,3876.83,-136.11
27179,15277,121,4962.33,1907.94
27180,18616,101,3336.16,-281.15
27181,19469,101,2370.38,470.3
27182,16360,103,8363.36,313.14
27183,17933,110,74110.26,-270.48
27184,12660,125,1007.74,129.14
27185,11083,105,25168.62,1926.0
27186,17108,118,739.74,270.07
27187,18569,107,766.44,82.08
27188,17196,119,5544.73,2289.51
27189,14065,106,9471.63,1026.64
27190,13145,105,159.31,51.43
27191,12104,101,220.82,94.58
27192,12904,119,48622.6,2868.68
27193,12140,105,4787.88,1612.19
27194,18617,108,5950.18,-467.59
27195,17553,112,2400.37,45.77
27196,18948,108,16043.04,-950.23
27197,10122,110,96792.52,24201.17
27198,13599,105,6602.45,1909.01
27199,15667,102,5099.83,1778.15
27200,13655,120,21542.51,6842.0
27201,17253,102,1904.18,671.19
27202,12808,106,550.36,197.23
27203,14852,122,23618.31,9941.71
27204,18938,101,679.51,255.71
27205,10221,112,1344.8,57.38
27206,13989,105,80646.16,16321.8
27207,16859,102,4672.81,1259.71
27208,14764,113,420.17,83.98
27209,13226,121,1838.65,684.75
27210,11372,105,2712.93,121.23
27211,13236,101,320.64,85.37
27212,16173,103,598.7,-10.75
27213,15246,101,555.51,242.74
27214,10565,101,599.26,236.97
27215,12916,104,2603.85,-60.01
27216,18454,104,107.01,24.68
27217,19228,107,797.65,230.82
27218,12268,108,29180.99,2901.95
27219,19766,104,27549.47,2260.35
27220,16071,104,636.5,278.95
27221,12492,114,689.63,122.01
27222,14899,106,567.78,116.6
27223,17218,105,4592.19,1746.18
27224,13517,102,539.34,12.7
27225,11494,111,1003.17,49.57
27226,13224,120,115786.62,-11343.69
27227,18818,103,6437.38,-55.77
27228,17625,109,1155.21,183.04
27229,14725,119,77579.95,16604.16
27230,19797,110,5032.02,1654.45
27231,12744,125,104008.56,35338.85
27232,15737,102,3161.05,455.48
27233,11566,108,10483.14,3622.88
27234,13135,101,1486.6,333.15
27235,12454,122,123147.97,35796.59
27236,17178,105,27402.41,-974.98
27237,13487,125,2791.24,770.67
27238,14381,102,956.47,17.01
27239,11225,102,965.35,281.64
27240,10779,119,3915.72,809.92
27241,17262,116,1903.85,46.79
27242,10324,119,5195.96,1149.16
27243,19332,111,826.93,368.27
27244,14483,115,1508.8,114.99
27245,17810,102,379.45,36.59
27246,11102,103,2751.46,-46.42
27247,10837,105,1324.36,542.2
27248,11210,120,2138.43,203.01
27249,19961,111,651.68,-49.44
27250,15146,117,5993.24,860.63
27251,17574,124,5686.1,-520.74
27252,16419,115,1049.49,173.09
27253,16095,108,676.85,98.99
27254,16540,101,579.09,70.99
27255,13393,113,21390.84,1406.5
27256,11369,103,826.94,-58.35
27257,12587,105,4727.48,-138.97
27258,14352,105,1145.7,204.14
27259,18958,105,2436.66,-172.19
27260,13300,119,662.73,-64.61
27261,16748,104,7768.74,2788.14
27262,19710,102,824.79,138.99
27263,16911,112,57904.15,378.43
27264,18872,113,616.1,103.75
27265,15058,101,6109.56,705.83
27266,19299,102,7469.86,2392.17
27267,16371,103,640.47,109.39
27268,19466,109,796.13,128.25
27269,16183,105,6162.03,2081.68
27270,15320,103,3452.02,825.92
27271,17234,110,8608.8,2367.3
27272,18308,115,623.58,27.77
27273,12417,101,9702.82,2801.42
27274,19921,125,1781.09,704.56
27275,19481,113,104.5,2.2
27276,13520,106,141.14,-0.63
27277,19657,101,789.87,321.48
27278,16814,102,109.11,8.62
27279,12265,105,131.47,11.12
27280,18792,122,359.19,-0.55
27281,17443,102,2156.64,367.12
27282,11325,121,315.95,-17.19
27283,15063,101,1084.02,334.0
27284,12615,108,996.92,34.42
27285,15939,101,2618.84,0.3
27286,15998,101,1519.0,154.69
27287,15092,101,192.93,62.09
27288,17421,111,27003.01,6662.78
27289,17781,123,75375.58,24316.9
27290,19330,101,6286.66,509.49
27291,19654,120,764.97,-49.73
27292,12090,105,194.43,33.2
27293,17728,122,501.34,13.02
27294,13908,106,395.79,110.57
27295,18966,102,241.59,53.02
27296,15005,104,10325.26,1004.08
27297,14192,105,4442.9,1423.99
27298,19881,116,22848.74,10214.74
27299,13150,104,576.94,70.59
27300,13496,120,6850.21,111.33
27301,16766,109,5732.49,890.58
27302,17155,105,3701.3,-341.66
27303,12473,101,682.44,277.84
27304,18182,108,5468.53,740.82
27305,10968,119,2922.34,703.69
27306,17429,102,16315.76,1896.37
27307,12224,119,22625.2,-872.09
27308,13837,123,851.81,296.57
27309,16719,105,4128.89,87.72
27310,16355,101,4350.67,1923.95
27311,14876,124,48948.38,1414.91
27312,12578,114,75208.69,2735.8
27313,12712,101,553.2,40.52
27314,12989,112,1310.6,100.06
27315,10580,105,6352.26,1112.29
27316,11075,109,1068.48,459.66
27317,11362,105,7320.39,727.16
27318,11976,101,95273.84,15382.7
27319,16484,117,391.69,3.1
27320,14389,102,1449.14,211.19
27321,19854,101,974.91,295.63
27322,18313,105,785.08,255.4
27323,16588,105,6847.73,2406.91
27324,17632,102,2539.64,-156.97
27325,15961,117,857.99,134.58
27326,12180,120,1549.52,601.89
27327,17604,103,122160.35,1625.54
27328,19730,120,48809.26,5018.46
27329,14336,101,2964.96,691.48
27330,13405,122,96989.91,8696.83
27331,13253,102,131.53,29.77
27332,19045,102,720.02,185.48
27333,18436,102,1549.37,185.68
27334,19906,101,1998.04,-158.55
27335,10169,101,1490.37,-69.53
27336,19957,118,109046.41,32460.64
27337,16816,103,795.55,335.04
27338,11184,103,128156.84,23866.24
27339,15034,105,747.69,11.17
27340,16405,101,128724.94,44395.54
27341,19834,109,1150.94,162.08
27342,17555,103,9875.17,98.34
27343,12993,107,618.81,-13.81
27344,14537,102,269.8,90.82
27345,10145,120,3096.78,48.2
27346,13872,115,2751.21,918.01
27347,11260,101,314.55,-8.03
27348,16004,109,1131.31,3.11
27349,17114,122,11046.52,4274.53
27350,10678,112,133167.5,-1332.27
27351,11611,112,10429.91,51.22
27352,17628,118,46336.3,13552.61
27353,19817,110,7368.03,2210.66
27354,16742,119,15142.35,5702.98
27355,18024,108,34061.88,15252.21
27356,10020,122,3829.59,22.83
27357,14279,102,51623.65,-4832.1
27358,12296,106,118.87,50.41
27359,15531,117,30859.67,2852.22
27360,17051,120,2651.25,987.04
27361,18639,105,41999.87,18354.2
27362,17536,120,855.28,218.51
27363,13599,113,1603.22,549.17
27364,18151,122,71769.22,16160.65
27365,10235,122,2523.85,547.61
27366,15061,111,13899.03,777.45
27367,10706,105,2581.14,-90.94
27368,13920,122,624.81,113.99
27369,10010,102,3921.64,629.28
27370,13564,116,85147.38,-6740.59
27371,15419,101,2128.94,14.78
27372,15400,122,43024.86,9278.05
27373,10625,113,1652.12,696.02
27374,17358,107,225.9,-6.52
27375,19883,101,798.68,216.33
27376,19614,105,2388.8,356.84
27377,15962,121,47225.76,19480.32
27378,18202,119,7721.58,2727.5
27379,18632,101,1581.55,309.38
27380,18562,105,183.29,10.68
27381,13361,119,18247.9,6722.32
27382,15888,121,69927.03,-2704.91
27383,18987,105,2723.3,1035.31
27384,10789,101,275.5,-23.37
27385,16017,105,532.61,94.95
27386,13741,116,4736.44,-65.61
27387,14038,101,1678.62,-137.46
27388,10021,105,7817.68,785.89
27389,15497,101,2042.52,918.16
27390,10583,105,141.8,52.16
27391,16000,101,1276.95,-27.18
27392,18686,118,8546.15,2567.53
27393,17260,111,2544.8,767.25
27394,13401,102,7116.17,348.12
27395,13031,117,2811.63,553.46
27396,14252,119,10289.28,2151.98
27397,19890,107,1630.36,698.42
27398,18708,120,13991.18,5818.18
27399,10490,111,1699.37,-97.71
27400,18816,101,1305.39,340.65
27401,18927,112,596.34,-26.78
27402,14739,101,109.94,-7.97
27403,14274,114,9292.58,439.03
27404,14173,119,685.19,7.36
27405,10257,124,7644.69,3261.09
27406,14575,107,425.39,158.23
27407,17331,111,11062.0,2592.05
27408,17706,104,1843.33,266.2
27409,19591,105,816.03,308.62
27410,17399,117,9549.67,1105.41
27411,18416,102,3040.04,425.76
27412,12108,102,563.72,118.15
27413,17048,101,9683.93,-755.98
27414,10491,111,13434.38,3100.26
27415,15096,105,4162.84,-336.0
27416,12452,105,2425.46,-215.38
27417,11995,105,123.65,20.52
27418,14605,101,126180.2,8612.85
27419,13472,119,4320.59,1198.38
27420,12375,124,1127.94,-50.69
27421,12581,109,676.73,132.68
27422,11918,108,4328.82,1678.75
27423,17375,105,318.79,-29.13
27424,15018,114,856.6,45.71
27425,19695,103,29484.11,11638.86
27426,12764,107,200.86,61.46
27427,10042,104,600.42,243.86
27428,12064,103,16851.78,3693.4
27429,18965,125,521.9,118.66
27430,10420,103,3873.74,-9.59
27431,16167,103,412.76,75.01
27432,19255,101,265.86,50.77
27433,18513,112,4440.64,272.66
27434,13311,103,1532.34,291.59
27435,18539,102,3201.03,897.62
27436,13540,109,9822.39,4324.86
27437,17083,122,1377.57,-28.35
27438,10811,104,19536.27,-126.93
27439,14036,117,9682.86,-227.62
27440,15505,115,386.13,47.48
27441,18457,109,6752.22,2040.0
27442,13764,105,6096.17,495.03
27443,13020,101,6221.64,1078.14
27444,17927,119,31647.66,7057.81
27445,10776,101,63106.81,7447.4
27446,11274,124,19979.35,-195.92
27447,19112,108,142682.47,-7781.04
27448,12458,110,15178.21,285.95
27449,19246,103,6710.23,1112.84
27450,19451,105,484.4,93.42
27451,17783,103,2091.88,558.38
27452,19281,105,2719.47,21.13
27453,14907,101,3388.48,110.85
27454,16563,105,140.43,24.45
27455,16155,101,161.67,34.81
27456,16922,106,354.63,-31.84
27457,17463,102,3357.18,444.18
27458,19509,121,688.49,13.51
27459,10923,102,123.56,48.66
27460,13632,108,1435.8,323.24
27461,18332,103,57245.57,-1496.81
27462,15081,105,558.75,114.2
27463,18017,108,5119.2,-50.37
27464,11713,101,4104.13,1031.08
27465,19654,122,8557.57,1573.03
27466,17446,103,4495.16,1597.91
27467,19911,102,1441.84,274.98
27468,11982,101,682.14,38.08
27469,14760,102,101.04,33.0
27470,13115,109,2406.63,1028.29
27471,15110,105,2653.47,358.81
27472,15159,121,877.53,74.63
27473,19241,102,2739.6,671.71
27474,12516,106,28094.81,1326.44
27475,17330,102,9577.31,-815.54
27476,13782,119,560.13,79.26
27477,19596,115,658.39,277.23
27478,11899,124,2759.89,340.07
27479,15602,104,578.82,-54.65
27480,12776,117,2109.34,305.78
27481,16184,110,80489.84,30882.61
27482,17721,102,131.26,14.31
27483,19596,105,2053.97,424.21
27484,11759,105,3191.12,180.39
27485,10934,101,2365.69,868.77
27486,14562,101,8433.84,1035.97
27487,14897,109,6201.9,2030.5
27488,18689,105,697.29,250.86
27489,10524,101,5029.48,-337.14
27490,11808,106,3339.44,761.02
27491,13729,105,1803.91,157.43
27492,10015,105,5285.5,-302.9
27493,19868,121,4237.63,-201.05
27494,18580,123,2441.57,38.84
27495,14760,108,4624.34,1180.65
27496,17426,110,22638.07,1163.42
27497,15283,101,1572.99,472.04
27498,14974,105,109.99,-2.57
27499,11067,102,193.11,64.65
27500,15414,105,2358.01,261.66
27501,16146,105,3008.77,169.88
27502,10557,109,2379.31,257.74
27503,16480,116,3372.16,121.01
27504,10868,103,662.13,165.81
27505,13359,112,358.87,54.99
27506,17674,112,17758.51,-1410.53
27507,15144,124,6235.97,1041.12
27508,11830,119,112856.1,34736.3
27509,12963,103,7737.8,2794.96
27510,19539,110,10823.57,2715.52
27511,12748,103,10694.61,4334.88
27512,12844,105,963.22,-38.41
27513,12583,111,15484.74,2224.37
27514,11107,118,2423.46,842.88
27515,19467,102,726.26,118.31
27516,18369,117,5884.45,-125.0
27517,16528,118,763.2,303.58
27518,19754,114,7484.14,2194.73
27519,19160,102,941.7,237.68
27520,12596,117,1724.07,-58.65
27521,17998,109,35149.32,6942.31
27522,16708,105,9901.24,2226.78
27523,19723,111,754.6,232.47
27524,15654,102,2374.43,261.02
27525,10476,123,4623.91,1801.56
27526,14175,107,120.19,-3.45
27527,11030,102,290.07,85.35
27528,13944,118,1127.89,488.83
27529,17134,108,43211.85,-979.11
27530,11654,105,609.66,78.64
27531,19493,120,106831.62,42693.06
27532,18976,119,6158.27,1219.22
27533,10985,105,577.46,189.68
27534,13109,115,72621.89,22243.37
27535,12480,118,56405.58,19010.43
27536,13698,121,22325.21,7057.69
27537,16686,111,16562.9,2542.82
27538,15879,107,55927.52,1657.26
27539,11959,124,5039.9,1970.74
27540,18077,103,861.93,345.35
27541,10304,119,1904.25,770.38
27542,18781,105,3704.94,468.72
27543,16682,105,113.59,28.06
27544,17095,120,13089.69,3794.95
27545,14650,109,676.57,94.12
27546,15654,105,809.57,197.87
27547,19127,101,1412.47,227.26
27548,10521,119,3078.25,-265.49
27549,11647,119,8213.27,-597.57
27550,10891,120,142455.42,33878.7
27551,11994,121,5569.26,107.47
27552,14122,101,18082.74,5419.87
27553,19161,102,81614.34,5579.56
27554,12125,102,6878.23,-535.69
27555,15037,112,2819.73,-199.37
27556,11725,102,507.49,38.51
27557,16597,109,36338.45,14728.55
27558,13659,116,336.06,-6.07
27559,15142,105,3112.57,-79.97
27560,17548,119,102681.02,1983.46
27561,19957,101,11176.87,2096.15
27562,18924,105,2004.67,803.97
27563,13945,125,2740.6,157.97
27564,11188,116,173.36,42.02
27565,18052,125,2690.34,77.31
27566,16458,112,3341.1,451.65
27567,16363,120,1749.86,-114.4
27568,19834,124,1494.07,383.63
27569,14682,122,43085.79,-144.26
27570,18614,119,24334.44,-2197.87
27571,14056,102,2656.15,140.22
27572,10109,114,1988.51,524.22
27573,13766,105,3459.25,-272.82
27574,11948,117,955.21,-36.42
27575,11173,119,13717.48,737.65
27576,16099,101,105.67,20.71
27577,12251,115,303.83,68.54
27578,19926,108,2349.18,1033.06
27579,18533,119,3038.01,150.15
