order_id,customer_id,salesperson_id,place_id,order_date,shipping_date
14706,179,324,214,2020-05-07,2020-05-17
14707,110,340,240,2023-06-21,2023-06-30
14708,44,306,414,2024-05-27,2024-06-02
14709,950,341,493,2021-09-24,2021-09-27
14710,128,342,471,2023-11-23,2023-11-24
14711,75,302,280,2021-01-04,2021-01-10
14712,412,309,472,2021-03-28,2021-04-07
14713,302,312,370,2021-09-30,2021-10-10
14714,570,305,298,2020-02-17,2020-02-27
14715,991,317,347,2024-03-16,2024-03-23
14716,976,303,441,2022-11-13,2022-11-18
14717,554,337,422,2024-12-22,2024-12-27
14718,136,305,482,2020-08-20,2020-08-24
14719,769,338,479,2025-04-08,2025-04-11
14720,361,321,338,2020-01-26,2020-02-03
14721,608,326,487,2021-05-21,2021-05-27
14722,388,330,334,2020-11-11,2020-11-14
14723,799,346,338,2022-07-13,2022-07-14
14724,236,315,306,2025-02-10,2025-02-13
14725,237,314,395,2022-04-10,2022-04-12
14726,449,307,218,2023-01-22,2023-01-26
14727,115,306,407,2020-09-02,2020-09-05
14728,736,329,397,2024-06-16,2024-06-18
14729,767,348,236,2020-12-10,2020-12-17
14730,522,313,328,2022-03-29,2022-04-02
14731,169,338,384,2023-05-26,2023-06-02
14732,354,340,313,2023-01-16,2023-01-22
14733,500,344,253,2024-07-31,2024-08-02
14734,220,331,390,2022-04-25,2022-04-28
14735,636,343,263,2019-12-28,2019-12-29
14736,893,313,333,2022-08-25,2022-08-29
14737,873,316,334,2021-02-06,2021-02-12
14738,921,316,437,2024-09-12,2024-09-14
14739,974,350,385,2022-01-09,2022-01-16
14740,977,327,267,2024-12-26,2024-12-28
14741,273,339,242,2021-05-08,2021-05-12
14742,826,344,253,2024-03-04,2024-03-12
14743,23,310,296,2025-07-24,2025-07-30
14744,4,319,409,2023-06-30,2023-07-08
14745,166,341,487,2023-06-24,2023-07-03
14746,248,323,379,2022-06-16,2022-06-22
14747,651,329,220,2023-07-24,2023-07-26
14748,877,346,201,2020-10-30,2020-11-05
14749,465,343,428,2023-08-21,2023-08-24
14750,135,317,494,2024-04-06,2024-04-16
14751,488,317,494,2023-06-01,2023-06-11
14752,910,313,215,2022-12-25,2022-12-28
14753,571,304,306,2021-12-19,2021-12-24
14754,13,349,351,2022-07-03,2022-07-04
14755,676,309,340,2022-10-08,2022-10-10
14756,807,344,438,2019-11-28,2019-11-29
14757,739,335,495,2022-09-10,2022-09-17
14758,136,328,206,2022-12-17,2022-12-22
14759,955,331,332,2020-05-14,2020-05-18
14760,471,321,435,2022-04-07,2022-04-13
14761,102,340,338,2020-06-01,2020-06-05
14762,973,341,454,2020-06-12,2020-06-13
14763,749,307,296,2022-02-05,2022-02-09
14764,130,340,435,2022-12-20,2022-12-25
14765,767,326,362,2023-08-30,2023-09-08
14766,796,334,447,2025-03-03,2025-03-04
14767,122,301,211,2023-10-12,2023-10-13
14768,266,314,422,2024-09-10,2024-09-14
14769,632,319,428,2020-11-26,2020-11-27
14770,862,304,409,2020-06-02,2020-06-04
14771,878,315,428,2025-02-05,2025-02-08
14772,469,320,329,2021-12-22,2021-12-23
14773,424,327,499,2024-09-24,2024-09-30
14774,360,338,493,2022-11-02,2022-11-04
14775,665,306,474,2020-05-21,2020-05-24
14776,708,323,386,2020-11-29,2020-12-04
14777,70,302,326,2023-03-13,2023-03-15
14778,938,304,394,2023-09-01,2023-09-04
14779,817,323,289,2024-11-27,2024-11-30
14780,799,343,355,2024-01-04,2024-01-10
14781,736,328,303,2021-08-29,2021-09-04
14782,936,333,321,2025-01-20,2025-01-24
14783,492,313,404,2024-06-12,2024-06-22
14784,234,305,410,2021-11-22,2021-11-30
14785,799,319,425,2022-07-11,2022-07-17
14786,847,315,425,2023-03-22,2023-03-23
14787,290,331,378,2025-10-10,2025-10-16
14788,844,329,277,2020-09-05,2020-09-08
14789,822,342,231,2020-07-13,2020-07-18
14790,667,317,344,2024-10-30,2024-11-03
14791,757,314,381,2019-12-16,2019-12-23
14792,909,332,365,2023-04-22,2023-05-02
14793,118,321,423,2025-04-07,2025-04-16
14794,127,318,228,2021-06-14,2021-06-17
14795,921,341,486,2023-01-19,2023-01-27
14796,681,314,429,2021-12-09,2021-12-18
14797,963,335,487,2021-01-21,2021-01-24
14798,413,309,249,2022-07-12,2022-07-21
14799,68,331,308,2024-09-30,2024-10-10
14800,665,305,245,2025-08-01,2025-08-11
14801,716,343,355,2023-10-04,2023-10-05
14802,244,350,385,2021-02-21,2021-02-22
14803,75,349,276,2022-05-04,2022-05-11
14804,97,316,265,2025-04-13,2025-04-23
14805,119,305,482,2022-08-11,2022-08-19
14806,881,333,459,2020-10-09,2020-10-10
14807,712,321,395,2020-01-29,2020-01-31
14808,271,330,240,2024-03-31,2024-04-02
14809,189,318,325,2024-09-18,2024-09-26
14810,603,307,230,2021-03-09,2021-03-15
14811,564,337,423,2022-02-23,2022-02-26
14812,218,347,457,2025-04-24,2025-04-26
14813,748,337,220,2021-11-15,2021-11-20
14814,843,335,484,2021-01-24,2021-01-31
14815,747,319,214,2023-07-13,2023-07-19
14816,28,349,351,2025-10-04,2025-10-07
14817,896,306,284,2025-05-17,2025-05-22
14818,626,335,245,2023-09-28,2023-10-08
14819,404,301,353,2020-01-09,2020-01-10
14820,539,322,249,2023-02-05,2023-02-13
14821,681,311,230,2024-09-17,2024-09-27
14822,301,319,310,2021-07-07,2021-07-12
14823,33,342,299,2022-07-18,2022-07-23
14824,162,350,462,2024-06-12,2024-06-13
14825,903,312,489,2021-08-07,2021-08-08
14826,394,346,220,2024-10-31,2024-11-03
14827,991,310,317,2024-10-09,2024-10-18
14828,553,340,334,2022-04-11,2022-04-15
14829,540,307,392,2021-04-15,2021-04-24
14830,62,325,334,2022-05-22,2022-05-23
14831,358,328,446,2020-09-12,2020-09-20
14832,337,343,214,2020-04-01,2020-04-03
14833,174,348,349,2024-11-18,2024-11-19
14834,572,307,347,2020-07-11,2020-07-21
14835,44,311,230,2023-05-16,2023-05-25
14836,421,339,413,2023-05-14,2023-05-24
14837,827,302,466,2023-11-02,2023-11-04
14838,948,339,230,2023-04-27,2023-04-28
14839,557,347,213,2022-07-05,2022-07-15
14840,317,339,413,2024-12-16,2024-12-25
14841,480,339,347,2021-04-26,2021-05-04
14842,951,319,460,2022-03-09,2022-03-10
14843,771,334,480,2025-06-15,2025-06-22
14844,795,335,366,2023-01-31,2023-02-07
14845,569,320,223,2023-08-04,2023-08-09
14846,810,311,464,2025-02-01,2025-02-11
14847,419,316,429,2025-01-23,2025-02-02
14848,728,321,334,2023-07-13,2023-07-19
14849,165,350,385,2021-05-29,2021-05-30
14850,795,307,317,2022-10-22,2022-10-25
14851,850,328,347,2020-07-10,2020-07-20
14852,467,342,377,2024-11-25,2024-12-02
14853,450,337,269,2020-02-01,2020-02-05
14854,113,331,384,2025-07-06,2025-07-14
14855,619,306,284,2023-01-23,2023-01-28
14856,94,336,299,2020-03-30,2020-04-07
14857,492,347,332,2022-04-18,2022-04-22
14858,415,306,420,2024-06-26,2024-07-04
14859,2,350,358,2022-02-11,2022-02-19
14860,765,324,473,2021-11-05,2021-11-07
14861,616,318,325,2024-02-14,2024-02-19
14862,172,323,359,2023-10-17,2023-10-19
14863,305,332,212,2022-01-21,2022-01-29
14864,122,319,246,2022-01-28,2022-01-29
14865,148,331,396,2021-03-02,2021-03-09
14866,63,331,479,2022-05-19,2022-05-25
14867,705,329,437,2024-06-27,2024-06-30
14868,393,301,211,2025-10-22,2025-10-25
14869,288,317,413,2020-06-23,2020-07-02
14870,364,331,496,2024-10-21,2024-10-25
14871,834,331,322,2025-08-15,2025-08-16
14872,239,304,409,2021-08-18,2021-08-21
14873,507,308,401,2020-02-28,2020-03-07
14874,231,341,457,2020-03-14,2020-03-16
14875,164,327,267,2024-12-04,2024-12-13
14876,980,328,401,2024-08-18,2024-08-24
14877,703,346,334,2024-03-24,2024-04-02
14878,2,343,246,2023-11-05,2023-11-14
14879,103,325,326,2022-11-17,2022-11-20
14880,208,306,407,2019-12-05,2019-12-07
14881,188,337,429,2022-04-11,2022-04-12
14882,676,330,280,2020-06-13,2020-06-17
14883,896,331,363,2024-09-17,2024-09-22
14884,993,301,442,2020-03-05,2020-03-09
14885,71,326,495,2021-06-17,2021-06-27
14886,90,308,239,2025-09-10,2025-09-12
14887,824,303,212,2021-07-26,2021-07-30
14888,220,312,253,2022-08-05,2022-08-15
14889,1000,332,212,2020-04-29,2020-05-06
14890,449,329,277,2020-04-20,2020-04-21
14891,378,317,464,2023-10-06,2023-10-08
14892,404,315,473,2022-03-08,2022-03-10
14893,144,318,325,2023-10-28,2023-11-01
14894,221,345,416,2021-10-22,2021-10-24
14895,735,320,299,2020-02-09,2020-02-10
14896,39,348,236,2025-06-09,2025-06-17
14897,335,311,305,2024-06-11,2024-06-21
14898,230,328,230,2023-01-25,2023-01-31
14899,282,303,468,2021-01-01,2021-01-07
14900,932,306,325,2024-09-09,2024-09-14
14901,392,311,305,2022-07-29,2022-08-03
14902,593,348,324,2022-04-24,2022-05-04
14903,377,319,263,2020-07-01,2020-07-05
14904,424,348,433,2024-08-10,2024-08-12
14905,552,322,482,2024-05-14,2024-05-18
14906,445,345,276,2024-04-14,2024-04-23
14907,326,336,250,2021-01-15,2021-01-23
14908,896,345,475,2023-08-23,2023-08-27
14909,487,331,291,2024-12-22,2024-12-31
14910,400,329,453,2024-05-23,2024-05-29
14911,443,310,296,2025-01-01,2025-01-09
14912,97,329,429,2024-07-30,2024-08-05
14913,903,342,288,2024-05-31,2024-06-05
14914,594,312,253,2022-02-10,2022-02-15
14915,173,333,296,2022-02-22,2022-03-02
14916,531,337,334,2023-07-01,2023-07-05
14917,757,349,300,2024-08-04,2024-08-09
14918,580,316,470,2025-05-08,2025-05-16
14919,161,329,397,2023-08-02,2023-08-07
14920,561,313,312,2019-11-14,2019-11-18
14921,288,310,403,2021-06-13,2021-06-21
14922,593,313,335,2021-07-06,2021-07-09
14923,810,332,335,2020-06-12,2020-06-18
14924,563,303,497,2019-12-18,2019-12-21
14925,282,326,496,2024-08-18,2024-08-25
14926,491,319,456,2021-12-17,2021-12-25
14927,314,344,279,2025-07-15,2025-07-24
14928,539,305,411,2020-07-20,2020-07-26
14929,116,310,234,2021-05-22,2021-05-26
14930,742,324,432,2022-08-25,2022-08-31
14931,455,349,337,2024-02-21,2024-02-22
14932,225,326,457,2023-07-29,2023-08-07
14933,54,306,491,2025-07-14,2025-07-18
14934,882,303,264,2023-05-12,2023-05-22
14935,250,334,215,2025-08-28,2025-09-06
14936,49,349,276,2025-01-25,2025-01-29
14937,921,319,473,2020-05-07,2020-05-12
14938,844,319,394,2023-09-15,2023-09-20
14939,163,306,474,2020-07-28,2020-08-06
14940,859,311,305,2021-07-13,2021-07-22
14941,629,313,365,2019-12-27,2019-12-28
14942,65,338,213,2021-10-15,2021-10-19
14943,958,340,448,2023-08-23,2023-08-25
14944,82,334,248,2023-07-23,2023-07-24
14945,166,323,359,2019-11-09,2019-11-17
14946,755,334,335,2023-06-28,2023-07-02
14947,483,320,299,2023-08-07,2023-08-17
14948,444,335,479,2025-04-11,2025-04-14
14949,808,326,411,2021-03-17,2021-03-24
14950,360,326,408,2023-02-06,2023-02-11
14951,793,319,394,2022-01-15,2022-01-17
14952,763,322,366,2022-06-07,2022-06-09
14953,152,319,473,2025-09-26,2025-09-28
14954,567,344,274,2023-11-11,2023-11-19
14955,23,338,455,2021-05-20,2021-05-24
14956,842,310,317,2020-07-16,2020-07-24
14957,435,318,414,2025-07-16,2025-07-18
14958,138,345,337,2021-04-06,2021-04-07
14959,489,310,242,2021-05-06,2021-05-15
14960,839,307,403,2021-06-07,2021-06-16
14961,946,314,330,2025-08-14,2025-08-18
14962,563,326,487,2025-02-18,2025-02-24
14963,656,347,408,2020-03-09,2020-03-15
14964,928,320,235,2021-09-25,2021-10-04
14965,25,309,486,2021-05-17,2021-05-25
14966,395,329,470,2023-04-13,2023-04-15
14967,998,327,267,2023-11-23,2023-11-29
14968,674,329,374,2022-02-10,2022-02-20
14969,355,305,245,2023-12-31,2024-01-05
14970,741,321,436,2022-10-24,2022-11-03
14971,402,349,275,2023-10-07,2023-10-17
14972,547,303,447,2023-02-14,2023-02-16
14973,948,303,480,2024-08-30,2024-09-08
14974,462,344,279,2024-08-23,2024-09-01
14975,665,339,344,2021-12-12,2021-12-17
14976,625,325,470,2025-09-16,2025-09-18
14977,471,320,271,2021-04-07,2021-04-10
14978,402,338,410,2023-01-24,2023-02-02
14979,33,349,275,2025-03-16,2025-03-26
14980,329,335,410,2024-02-05,2024-02-10
14981,280,322,457,2020-02-27,2020-03-06
14982,895,309,390,2022-01-28,2022-01-31
14983,867,336,235,2021-05-13,2021-05-21
14984,720,337,227,2024-01-23,2024-01-24
14985,849,325,201,2025-03-22,2025-03-29
14986,219,331,457,2022-05-30,2022-05-31
14987,849,324,306,2024-02-02,2024-02-08
14988,60,304,307,2025-08-26,2025-08-27
14989,478,303,468,2022-05-24,2022-06-03
14990,45,343,428,2023-01-21,2023-01-25
14991,532,308,239,2024-02-06,2024-02-08
14992,382,332,498,2021-08-20,2021-08-26
14993,50,326,410,2021-08-17,2021-08-23
14994,616,345,268,2021-04-18,2021-04-19
14995,932,336,373,2025-04-15,2025-04-23
14996,772,328,234,2024-10-11,2024-10-13
14997,730,306,420,2024-01-29,2024-01-31
14998,626,303,441,2020-05-22,2020-05-30
14999,738,327,315,2025-08-17,2025-08-19
15000,472,303,219,2022-05-18,2022-05-25
15001,585,325,265,2024-05-27,2024-05-28
15002,680,341,450,2024-03-23,2024-03-31
15003,689,349,342,2023-05-08,2023-05-18
15004,551,307,317,2023-03-27,2023-04-02
15005,832,316,417,2024-08-21,2024-08-29
15006,422,302,220,2020-10-13,2020-10-22
15007,272,335,213,2021-01-31,2021-02-04
15008,85,350,465,2020-03-01,2020-03-06
15009,941,325,437,2023-04-27,2023-05-05
15010,444,329,435,2023-09-16,2023-09-23
15011,307,303,312,2022-01-19,2022-01-25
15012,591,339,230,2025-02-28,2025-03-06
15013,473,321,437,2025-10-12,2025-10-18
15014,399,338,322,2020-01-05,2020-01-07
15015,76,343,428,2022-02-08,2022-02-10
15016,944,327,267,2023-01-22,2023-01-27
15017,746,339,207,2025-08-19,2025-08-29
15018,695,331,302,2020-03-14,2020-03-15
15019,436,336,368,2020-07-22,2020-07-27
15020,668,337,201,2020-02-01,2020-02-06
15021,184,335,440,2019-11-04,2019-11-08
15022,288,332,328,2020-06-09,2020-06-11
15023,859,319,432,2022-03-06,2022-03-13
15024,765,344,319,2023-10-28,2023-11-03
15025,761,343,409,2022-08-08,2022-08-17
15026,515,336,223,2020-03-10,2020-03-20
15027,63,325,252,2022-11-05,2022-11-15
15028,558,307,230,2024-07-04,2024-07-11
15029,646,340,301,2024-08-11,2024-08-20
15030,416,350,439,2023-09-13,2023-09-17
15031,712,325,361,2025-03-11,2025-03-13
15032,558,334,335,2025-03-10,2025-03-14
15033,638,306,414,2025-03-06,2025-03-09
15034,84,335,298,2023-06-18,2023-06-19
15035,24,340,405,2023-08-16,2023-08-17
15036,365,310,303,2021-12-02,2021-12-03
15037,246,348,349,2023-02-03,2023-02-12
15038,291,341,281,2023-10-22,2023-10-25
15039,267,304,432,2020-05-30,2020-06-01
15040,557,335,213,2025-10-18,2025-10-21
15041,517,341,340,2023-03-22,2023-04-01
15042,671,303,468,2025-05-03,2025-05-04
15043,39,342,471,2025-07-18,2025-07-26
15044,361,302,448,2025-02-18,2025-02-25
15045,891,318,414,2021-05-12,2021-05-19
15046,252,340,233,2025-01-03,2025-01-13
15047,460,341,291,2020-04-21,2020-04-24
15048,282,344,237,2023-02-03,2023-02-10
15049,774,339,391,2024-08-06,2024-08-16
15050,136,304,460,2023-12-13,2023-12-19
15051,301,317,230,2022-09-23,2022-09-27
15052,646,321,320,2021-02-21,2021-03-03
15053,858,349,402,2024-01-21,2024-01-28
15054,118,332,202,2021-08-21,2021-08-24
15055,883,320,471,2025-07-06,2025-07-07
15056,821,330,405,2023-11-27,2023-12-04
15057,410,316,330,2020-04-24,2020-04-27
15058,535,313,304,2023-09-26,2023-10-06
15059,96,348,488,2022-12-24,2022-12-30
15060,328,318,284,2021-04-23,2021-04-27
15061,686,305,384,2024-02-07,2024-02-08
15062,593,332,441,2020-01-25,2020-01-31
15063,413,322,245,2020-12-14,2020-12-15
15064,630,348,251,2020-05-16,2020-05-19
15065,102,305,493,2020-02-13,2020-02-14
15066,825,349,337,2023-10-31,2023-11-01
15067,27,309,410,2021-05-01,2021-05-05
15068,820,315,263,2025-08-24,2025-08-31
15069,950,346,381,2019-12-07,2019-12-12
15070,833,328,413,2025-01-12,2025-01-22
15071,723,340,436,2022-08-03,2022-08-09
15072,28,327,315,2025-06-15,2025-06-22
15073,419,330,374,2020-11-04,2020-11-08
15074,482,326,367,2021-03-11,2021-03-16
15075,558,337,429,2024-01-09,2024-01-12
15076,706,311,296,2023-03-07,2023-03-08
15077,157,338,408,2023-11-23,2023-11-28
15078,145,302,361,2022-01-25,2022-01-28
15079,718,327,267,2021-04-20,2021-04-22
15080,995,305,450,2022-12-05,2022-12-09
15081,167,318,284,2021-06-09,2021-06-16
15082,607,331,363,2025-03-12,2025-03-19
15083,833,301,419,2023-06-14,2023-06-24
15084,15,310,296,2023-10-15,2023-10-19
15085,636,335,486,2020-12-21,2020-12-31
15086,931,346,369,2020-07-05,2020-07-10
15087,401,306,325,2020-10-03,2020-10-12
15088,515,339,234,2023-11-02,2023-11-03
15089,502,333,317,2025-02-27,2025-03-09
15090,905,305,408,2021-08-12,2021-08-14
15091,712,324,473,2025-08-25,2025-08-26
15092,415,303,215,2025-01-23,2025-01-31
15093,232,337,448,2021-06-23,2021-06-27
15094,551,308,494,2023-04-18,2023-04-21
15095,77,301,292,2021-10-07,2021-10-09
15096,390,338,410,2025-03-17,2025-03-23
15097,796,335,340,2025-05-26,2025-06-02
15098,50,315,428,2025-01-20,2025-01-22
15099,213,313,222,2022-01-24,2022-01-28
15100,542,318,420,2020-02-17,2020-02-21
15101,471,319,214,2022-05-11,2022-05-18
15102,785,328,347,2022-09-02,2022-09-05
15103,386,301,388,2020-01-18,2020-01-19
15104,317,315,425,2023-04-10,2023-04-13
15105,732,301,243,2025-02-02,2025-02-08
15106,320,334,477,2025-06-04,2025-06-12
15107,892,345,416,2020-08-28,2020-09-04
15108,899,328,303,2022-04-19,2022-04-24
15109,927,313,485,2022-06-02,2022-06-06
15110,201,301,232,2024-05-01,2024-05-05
15111,150,321,277,2021-12-05,2021-12-14
15112,969,304,473,2024-03-13,2024-03-23
15113,152,317,321,2024-02-15,2024-02-19
15114,9,302,269,2025-06-07,2025-06-14
15115,288,309,410,2023-07-06,2023-07-08
15116,747,335,457,2023-11-11,2023-11-19
15117,696,305,322,2020-11-02,2020-11-09
15118,366,348,349,2021-04-10,2021-04-14
15119,18,348,339,2019-11-08,2019-11-14
15120,390,332,212,2022-05-12,2022-05-14
15121,214,319,246,2025-04-28,2025-05-05
15122,766,335,340,2024-08-28,2024-09-01
15123,890,337,448,2023-09-07,2023-09-17
15124,683,340,233,2022-05-19,2022-05-26
15125,134,308,206,2024-12-13,2024-12-22
15126,545,342,412,2022-08-10,2022-08-14
15127,394,338,479,2025-01-13,2025-01-16
15128,660,316,467,2025-10-14,2025-10-20
15129,313,323,356,2021-05-08,2021-05-13
15130,807,301,442,2019-11-02,2019-11-05
15131,119,336,377,2019-12-12,2019-12-21
15132,830,329,369,2025-08-13,2025-08-22
15133,101,319,246,2020-02-02,2020-02-05
15134,660,320,377,2020-05-18,2020-05-21
15135,969,346,387,2020-07-24,2020-07-25
15136,664,341,396,2021-09-20,2021-09-22
15137,191,325,422,2021-09-25,2021-10-05
15138,992,311,242,2021-03-23,2021-03-29
15139,434,329,436,2021-07-19,2021-07-25
15140,968,319,500,2020-11-09,2020-11-12
15141,149,338,285,2022-10-13,2022-10-23
15142,696,331,454,2021-12-10,2021-12-11
15143,729,312,438,2021-06-11,2021-06-15
15144,682,332,477,2021-02-03,2021-02-08
15145,280,332,497,2020-02-12,2020-02-18
15146,641,330,361,2025-09-02,2025-09-11
15147,356,341,434,2021-04-22,2021-04-24
15148,137,322,454,2022-09-11,2022-09-14
15149,451,312,274,2023-08-22,2023-08-28
15150,177,349,475,2025-06-20,2025-06-25
15151,266,322,479,2022-07-17,2022-07-21
15152,239,332,327,2021-03-16,2021-03-21
15153,191,313,404,2022-05-29,2022-06-04
15154,163,344,400,2023-11-01,2023-11-11
15155,774,347,440,2024-06-11,2024-06-16
15156,618,314,280,2022-03-14,2022-03-15
15157,169,317,392,2023-10-29,2023-10-31
15158,261,326,487,2022-09-15,2022-09-22
15159,669,302,422,2020-12-15,2020-12-18
15160,143,306,325,2024-11-14,2024-11-15
15161,912,328,401,2023-12-02,2023-12-03
15162,80,308,492,2021-12-20,2021-12-23
15163,297,301,406,2025-01-28,2025-02-04
15164,543,349,309,2025-08-23,2025-09-01
15165,985,317,401,2024-06-24,2024-07-02
15166,66,341,495,2021-02-25,2021-03-03
15167,1000,321,422,2025-09-25,2025-10-04
15168,507,311,305,2024-06-12,2024-06-17
15169,322,334,365,2021-09-25,2021-10-03
15170,444,343,428,2020-10-04,2020-10-13
15171,411,323,452,2021-07-29,2021-08-07
15172,949,348,488,2022-08-08,2022-08-14
15173,25,312,279,2023-04-18,2023-04-19
15174,575,340,262,2025-07-29,2025-07-30
15175,419,319,473,2020-01-31,2020-02-01
15176,368,321,381,2023-09-02,2023-09-03
15177,510,325,361,2021-10-15,2021-10-24
15178,876,325,262,2020-09-01,2020-09-04
15179,196,302,417,2022-11-07,2022-11-13
15180,108,335,322,2021-05-02,2021-05-05
15181,80,312,323,2022-01-25,2022-01-29
15182,199,338,245,2020-09-21,2020-09-30
15183,285,311,230,2022-02-21,2022-03-01
15184,289,340,395,2025-03-28,2025-04-06
15185,161,319,500,2020-04-14,2020-04-16
15186,617,325,277,2021-10-28,2021-10-29
15187,124,340,338,2021-02-15,2021-02-20
15188,358,324,310,2021-08-05,2021-08-11
15189,563,334,286,2025-09-11,2025-09-20
15190,302,329,380,2025-03-08,2025-03-09
15191,624,334,497,2020-05-31,2020-06-03
15192,500,304,432,2020-09-14,2020-09-16
15193,807,326,440,2020-03-02,2020-03-03
15194,785,335,450,2023-01-14,2023-01-23
15195,972,311,296,2023-11-19,2023-11-21
15196,587,337,481,2020-08-31,2020-09-04
15197,127,310,459,2021-07-21,2021-07-22
15198,537,308,391,2025-07-09,2025-07-16
15199,854,341,455,2021-03-24,2021-03-25
15200,870,340,437,2021-06-20,2021-06-21
15201,589,308,303,2023-01-16,2023-01-26
15202,435,349,294,2020-09-07,2020-09-10
15203,316,327,267,2025-06-12,2025-06-18
15204,646,347,362,2021-06-03,2021-06-05
15205,393,334,445,2020-06-24,2020-07-03
15206,698,318,228,2020-06-22,2020-07-02
15207,436,330,316,2022-08-26,2022-08-30
15208,314,346,436,2021-06-10,2021-06-11
15209,689,340,201,2021-04-04,2021-04-09
15210,420,338,486,2020-08-30,2020-09-08
15211,450,349,268,2021-08-26,2021-09-05
15212,290,327,315,2021-03-27,2021-03-29
15213,69,339,206,2025-06-21,2025-06-27
15214,265,310,424,2021-06-08,2021-06-11
15215,222,328,234,2019-11-28,2019-11-29
15216,365,311,303,2022-12-11,2022-12-19
15217,957,304,310,2021-09-08,2021-09-13
15218,272,331,440,2023-11-04,2023-11-13
15219,341,309,340,2022-10-23,2022-11-02
15220,99,305,495,2020-05-08,2020-05-16
15221,805,347,408,2023-12-27,2023-12-31
15222,532,347,390,2019-11-06,2019-11-08
15223,590,347,308,2024-10-22,2024-11-01
15224,299,345,300,2025-04-13,2025-04-19
15225,544,304,246,2024-11-21,2024-11-25
15226,965,328,344,2024-11-11,2024-11-13
15227,534,332,427,2023-09-20,2023-09-23
15228,684,322,378,2024-01-18,2024-01-25
15229,501,341,408,2020-07-23,2020-07-29
15230,302,328,347,2023-07-01,2023-07-10
15231,730,335,486,2020-04-25,2020-04-29
15232,208,325,277,2024-02-15,2024-02-19
15233,687,316,338,2020-11-13,2020-11-21
15234,243,329,369,2025-02-01,2025-02-11
15235,271,348,324,2024-10-31,2024-11-02
15236,37,308,209,2024-08-06,2024-08-12
15237,409,328,317,2021-01-16,2021-01-19
15238,991,338,408,2020-05-25,2020-05-26
15239,250,348,421,2021-09-24,2021-09-28
15240,257,307,464,2021-01-21,2021-01-30
15241,195,333,494,2023-11-15,2023-11-16
15242,472,333,209,2024-11-20,2024-11-22
15243,542,320,412,2021-04-23,2021-04-27
15244,34,325,397,2023-10-02,2023-10-03
15245,599,330,201,2025-07-12,2025-07-17
15246,67,311,494,2022-02-15,2022-02-22
15247,633,342,364,2024-05-10,2024-05-18
15248,906,333,347,2024-01-30,2024-02-09
15249,523,342,364,2025-04-12,2025-04-13
15250,570,338,495,2025-01-10,2025-01-13
15251,899,325,338,2020-04-03,2020-04-13
15252,46,326,455,2023-08-05,2023-08-11
15253,965,309,484,2023-03-31,2023-04-09
15254,115,324,307,2023-03-31,2023-04-01
15255,640,345,300,2024-10-06,2024-10-16
15256,555,307,401,2020-12-27,2021-01-04
15257,827,345,309,2024-12-26,2025-01-05
15258,612,304,214,2023-09-08,2023-09-14
15259,499,337,470,2025-04-20,2025-04-30
15260,507,327,267,2021-09-03,2021-09-13
15261,235,338,486,2023-06-11,2023-06-20
15262,830,330,470,2021-12-22,2021-12-25
15263,472,306,228,2021-05-27,2021-05-31
15264,559,317,317,2023-11-21,2023-11-29
15265,85,311,403,2021-06-08,2021-06-16
15266,804,333,464,2021-02-04,2021-02-11
15267,350,338,390,2022-10-07,2022-10-17
15268,391,333,321,2022-11-28,2022-12-01
15269,773,329,233,2020-08-23,2020-09-01
15270,958,317,344,2024-05-29,2024-06-04
15271,396,347,486,2023-06-10,2023-06-20
15272,532,324,246,2021-09-11,2021-09-14
15273,972,315,432,2023-10-21,2023-10-30
15274,304,327,315,2023-04-08,2023-04-09
15275,217,337,429,2021-08-06,2021-08-15
15276,607,322,378,2022-09-19,2022-09-26
15277,431,312,237,2023-07-19,2023-07-29
15278,352,315,224,2025-03-19,2025-03-22
15279,684,325,429,2023-05-09,2023-05-10
15280,263,317,321,2024-04-09,2024-04-11
15281,220,348,382,2021-07-26,2021-07-28
15282,734,337,330,2020-10-23,2020-10-31
15283,115,305,440,2020-03-15,2020-03-18
15284,24,347,362,2022-06-02,2022-06-07
15285,190,335,281,2022-04-19,2022-04-29
15286,87,337,470,2024-04-10,2024-04-20
15287,378,342,412,2025-02-19,2025-02-21
15288,44,330,481,2022-08-05,2022-08-15
15289,861,332,427,2019-11-17,2019-11-21
15290,427,342,412,2025-04-25,2025-04-29
15291,398,303,327,2025-07-27,2025-08-05
15292,638,324,310,2019-12-25,2020-01-02
15293,382,310,403,2024-09-21,2024-09-30
15294,917,325,280,2025-01-29,2025-01-31
15295,282,307,413,2023-11-27,2023-12-04
15296,345,306,284,2023-01-21,2023-01-30
15297,762,321,369,2025-10-09,2025-10-12
15298,818,344,237,2020-02-27,2020-03-01
15299,927,339,459,2025-06-22,2025-07-01
15300,244,324,246,2023-03-09,2023-03-19
15301,576,321,369,2019-11-29,2019-12-04
15302,458,346,326,2022-12-28,2023-01-04
15303,127,346,372,2023-05-12,2023-05-15
15304,619,342,229,2022-09-17,2022-09-26
15305,688,325,297,2024-04-26,2024-04-30
15306,49,350,462,2023-11-13,2023-11-17
15307,743,320,329,2023-05-19,2023-05-21
15308,725,328,494,2022-10-02,2022-10-06
15309,960,316,387,2023-06-24,2023-07-01
15310,431,301,353,2023-07-05,2023-07-11
15311,276,322,454,2025-04-06,2025-04-13
15312,569,321,381,2022-07-09,2022-07-14
